"reg","tech","rca","countpub","reldens","comp","count","dutch.reg"
"NL34","Surface technology, coating",0,0,48.76,3.88,15,"south"
"NL34","Telecommunications",0.67,5,4.65,97.24,4,"south"
"NL34","Textile and paper machines",0,0,45.01,5.66,7,"south"
"NL34","Thermal processes and apparatus",0.94,8,40.73,9.58,1,"south"
"NL34","Transport",0,0,23.3,23.23,18,"south"
"NL41","Analysis of biological materials",0.15,3,47.34,34.97,106,"south"
"NL41","Audio-visual technology",0.89,2,70.81,72.35,289,"south"
"NL41","Basic communication processes",1.02,184,73.19,82.4,239,"south"
"NL41","Basic materials chemistry",1.13,51,14.41,12.17,145,"south"
"NL41","Biotechnology",0.53,235,15.76,36.76,152,"south"
"NL41","Chemical engineering",1.17,1282,20.62,18.36,292,"south"
"NL41","Civil engineering",0.92,308,25.67,13.72,142,"south"
"NL41","Computer technology",1.04,14994,47.58,88.39,1610,"south"
"NL41","Control",1.53,340,41.02,46.7,338,"south"
"NL41","Digital communication",2.03,49,68.26,100,609,"south"
"NL41","Electrical machinery, apparatus, energy",1.2,1923,35.19,30.49,1271,"south"
"NL41","Engines, pumps, turbines",0.6,26,18.07,25.2,145,"south"
"NL41","Environmental technology",0.54,1529,15.27,24.65,177,"south"
"NL41","Food chemistry",0.41,314,13.92,20.91,156,"south"
"NL41","Furniture, games",1.25,15,32.24,18.02,338,"south"
"NL41","Green technologies",0.86,238,23.13,27.17,522,"south"
"NL41","Handling",0.78,40,28.19,3.8,162,"south"
"NL41","IT methods for management",0.98,4,42.72,55.98,101,"south"
"NL41","Machine tools",0.25,2,24.51,1.93,241,"south"
"NL41","Macromolecular chemistry, polymers",2.15,107,14.61,4.28,170,"south"
"NL41","Materials, metallurgy",0.74,883,17.15,19.33,56,"south"
"NL41","Measurement",0.72,106,36.86,54.84,1400,"south"
"NL41","Mechanical elements",0.68,98,22.89,14.17,105,"south"
"NL41","Medical technology",1.79,662,44.51,41.08,3023,"south"
"NL41","Micro-structural and nano-technology",1.26,2006,44.11,42,52,"south"
"NL41","Optics",1.13,2817,61.9,45.39,790,"south"
"NL41","Organic fine chemistry",0.71,2486,7.9,28.13,68,"south"
"NL41","Other consumer goods",0.96,3,36.85,23.01,394,"south"
"NL41","Other special machines",0.92,6,20.12,0,460,"south"
"NL41","Pharmaceuticals",0.41,368,13.54,40.46,145,"south"
"NL41","Semiconductors",1.45,98,61.22,55.41,319,"south"
"NL41","Surface technology, coating",0.95,112,26.21,3.88,105,"south"
"NL41","Telecommunications",1.38,1863,56.59,97.24,491,"south"
"NL41","Textile and paper machines",0.32,8,29.68,5.66,64,"south"
"NL41","Thermal processes and apparatus",1.08,1659,29.49,9.58,113,"south"
"NL41","Transport",1.3,299,33.98,23.23,269,"south"
"NL42","Analysis of biological materials",0.5,4,35.21,34.97,16,"south"
"NL42","Audio-visual technology",0,0,22.31,72.35,26,"south"
"NL42","Basic communication processes",0.9,64,15.82,82.4,6,"south"
"NL42","Basic materials chemistry",1.35,24,74.11,12.17,194,"south"
"NL42","Biotechnology",1.36,238,32.65,36.76,138,"south"
"NL42","Chemical engineering",0.68,294,43.5,18.36,110,"south"
"NL42","Civil engineering",0.91,121,29.78,13.72,48,"south"
"NL42","Computer technology",1.31,7444,13.25,88.39,99,"south"
"NL42","Control",0.3,26,13.09,46.7,16,"south"
"NL42","Digital communication",0.42,4,6.02,100,4,"south"
"NL42","Electrical machinery, apparatus, energy",0.5,319,37.36,30.49,67,"south"
"NL42","Engines, pumps, turbines",0.64,11,37.24,25.2,18,"south"
"NL42","Environmental technology",0.59,668,58.32,24.65,36,"south"
"NL42","Food chemistry",0.88,269,54.64,20.91,97,"south"
"NL42","Furniture, games",1.68,8,21.31,18.02,16,"south"
"NL42","Green technologies",0.52,57,31.87,27.17,184,"south"
"NL42","Handling",4.1,83,36.55,3.8,76,"south"
"NL42","IT methods for management",1.24,2,9.6,55.98,5,"south"
"NL42","Machine tools",0,0,46.46,1.93,26,"south"
"NL42","Macromolecular chemistry, polymers",0.86,17,75.34,4.28,311,"south"
"NL42","Materials, metallurgy",0.54,257,58.41,19.33,63,"south"
"NL42","Measurement",0.84,49,25.11,54.84,47,"south"
"NL42","Mechanical elements",0.47,27,21.44,14.17,37,"south"
"NL42","Medical technology",2.43,357,30.4,41.08,102,"south"
"NL42","Micro-structural and nano-technology",0.61,386,64.67,42,5,"south"
"NL42","Optics",1.06,1049,29.25,45.39,66,"south"
"NL42","Organic fine chemistry",0.68,944,56.77,28.13,101,"south"
"NL42","Other consumer goods",0.81,1,34.92,23.01,28,"south"
"NL42","Other special machines",1.16,3,50.88,0,249,"south"
"NL42","Pharmaceuticals",1.81,639,78.64,40.46,61,"south"
"NL42","Semiconductors",0.15,4,35.88,55.41,28,"south"
"NL42","Surface technology, coating",0.53,25,54.91,3.88,121,"south"
"NL42","Telecommunications",0.71,381,10.52,97.24,38,"south"
"NL42","Textile and paper machines",0.5,5,48.1,5.66,191,"south"
"NL42","Thermal processes and apparatus",0.61,373,37.08,9.58,23,"south"
"NL42","Transport",0.93,85,24.89,23.23,104,"south"
"south","Analysis of biological materials",0.25,7,45.7491803278688,34.97,122,"south"
"south","Audio-visual technology",0.63,2,66.8068253968254,72.35,315,"south"
"south","Basic communication processes",0.98,248,71.7850204081633,82.4,245,"south"
"south","Basic materials chemistry",1.2,76,51.7314572864322,12.17,398,"south"
"south","Biotechnology",0.77,473,24.0821404682274,36.76,299,"south"
"south","Chemical engineering",1.03,1583,29.9103516483516,18.36,455,"south"
"south","Civil engineering",0.91,429,26.9164,13.72,200,"south"
"south","Computer technology",1.12,22502,45.5463763880771,88.39,1711,"south"
"south","Control",1.17,366,39.2903333333333,46.7,360,"south"
"south","Digital communication",1.56,53,67.7516286644951,100,614,"south"
"south","Electrical machinery, apparatus, energy",1,2248,35.2763913690476,30.49,1344,"south"
"south","Engines, pumps, turbines",0.61,37,20.5701204819277,25.2,166,"south"
"south","Environmental technology",0.56,2242,24.0269506726457,24.65,223,"south"
"south","Food chemistry",0.55,590,29.9910984848485,20.91,264,"south"
"south","Furniture, games",1.37,23,31.6666106442577,18.02,357,"south"
"south","Green technologies",0.77,301,25.7295675675676,27.17,740,"south"
"south","Handling",1.73,123,31.0098775510204,3.8,245,"south"
"south","IT methods for management",1.05,6,40.5672222222222,55.98,108,"south"
"south","Machine tools",0.18,2,26.7675464684015,1.93,269,"south"
"south","Macromolecular chemistry, polymers",1.77,124,55.7147769516729,4.28,538,"south"
"south","Materials, metallurgy",0.68,1145,41.399037037037,19.33,135,"south"
"south","Measurement",0.75,155,36.4160785665059,54.84,1451,"south"
"south","Mechanical elements",0.62,125,22.5023648648649,14.17,148,"south"
"south","Medical technology",1.97,1020,44.0066730523627,41.08,3132,"south"
"south","Micro-structural and nano-technology",1.07,2393,45.9135087719298,42,57,"south"
"south","Optics",1.11,3883,59.293006993007,45.39,858,"south"
"south","Organic fine chemistry",0.7,3455,39.2038693467337,28.13,199,"south"
"south","Other consumer goods",0.91,4,36.715011820331,23.01,423,"south"
"south","Other special machines",0.99,9,31.9454689564069,0,757,"south"
"south","Pharmaceuticals",0.81,1009,33.4464814814815,40.46,216,"south"
"south","Semiconductors",1.07,102,59.0824425287356,55.41,348,"south"
"south","Surface technology, coating",0.83,137,42.0230705394191,3.88,241,"south"
"south","Telecommunications",1.18,2249,52.9156660412758,97.24,533,"south"
"south","Textile and paper machines",0.37,13,43.5179007633588,5.66,262,"south"
"south","Thermal processes and apparatus",0.94,2040,30.8462773722628,9.58,137,"south"
"south","Transport",1.19,384,31.070537084399,23.23,391,"south"
